3792,1:2.5,TUMA/KCMUCo/BSC.N/2015/2016/0629,9,,1:60:150,69,69,58,66,64,81
3942,1:3,TUMA/KCMUCo/BSC.N/2015/2016/0630,11,,1:60:182,64,81,56,74,57,74
3739,1:3.2,TUMA/KCMUCo/BSC.N/2015/2016/0631,11,,1:60:196,80,70,57,62,45,75
3960,1:3.3,TUMA/KCMUCo/BSC.N/2015/2016/0633,9,,1:60:202,84,69,77,64,65,76
3761,1:2.3,TUMA/KCMUCo/BSC.N/2015/2016/0637,11,,1:60:142,64,74,65,56,64,55
3175,1:2.1,TUMA/KCMUCo/BSC.N/2015/2016/0639,11,,1:60:130,65,68,51,53,55,58
3978,1:2,TUMA/KCMUCo/BSC.N/2015/2016/0641,11,,1:60:124,69,68,48,51,51,46
3692,1:3,TUMA/KCMUCo/BSC.N/2015/2016/0643,11,,1:60:182,78,73,67,65,63,47
2971,1:0,TUMA/KCMUCo/BSC.N/2015/2016/0644,11,,1:60:0,28,34,25,24,,0
3695,1:2.2,TUMA/KCMUCo/BSC.N/2015/2016/0645,11,,1:60:136,68,65,64,57,46,71
3780,1:0,TUMA/KCMUCo/BSC.N/2015/2016/0646,11,,1:60:0,24,36,28,22,,0
3209,1:2.5,TUMA/KCMUCo/BSC.N/2015/2016/0647,11,,1:60:154,68,72,82,58,55,44
4049,1:2.5,TUMA/KCMUCo/BSC.N/2015/2016/0649,11,,1:60:150,68,74,49,68,69,58
3906,1:3.1,TUMA/KCMUCo/BSC.N/2015/2016/0650,9,,1:60:188,77,75,72,63,66,62
3266,1:3.5,TUMA/KCMUCo/BSC.N/2015/2016/0651,11,,1:60:214,72,80,77,73,57,58
3917,1:2.5,TUMA/KCMUCo/BSC.N/2015/2016/0653,11,,1:60:150,74,65,56,59,53,47
3862,1:2.8,TUMA/KCMUCo/BSC.N/2015/2016/0654,9,,1:60:168,78,76,77,55,65,68
4019,1:3,TUMA/KCMUCo/BSC.N/2015/2016/0655,11,,1:60:182,71,75,64,67,67,60
3387,1:3.2,TUMA/KCMUCo/BSC.N/2015/2016/0656,11,,1:60:196,74,63,69,78,78,55
3927,1:1.3,TUMA/KCMUCo/BSC.N/2015/2016/0657,11,,1:60:82,48,74,60,44,45,62
3017,1:0,TUMA/KCMUCo/BSC.N/2015/2016/0658,11,,1:60:0,34,33,33,22,,0
3959,1:3.1,TUMA/KCMUCo/BSC.N/2015/2016/0660,9,,1:60:188,74,76,74,63,79,59
3601,1:2.9,TUMA/KCMUCo/BSC.N/2015/2016/0663,9,,1:60:176,71,69,64,64,58,66
3449,1:2.3,TUMA/KCMUCo/BSC.N/2015/2016/0664,11,,1:60:142,67,73,60,57,48,54
3940,1:2.2,TUMA/KCMUCo/BSC.N/2015/2016/0665,11,,1:60:136,69,67,62,56,58,57
3800,1:3.1,TUMA/KCMUCo/BSC.N/2015/2016/0671,11,,1:60:188,77,73,71,68,51,60
3882,1:3,TUMA/KCMUCo/BSC.N/2015/2016/0672,11,,1:60:182,77,75,63,63,65,47
3801,1:0,TUMA/KCMUCo/BSC.N/2015/2016/0674,11,,1:60:0,,36,24,27,,0
3523,1:3.2,TUMA/KCMUCo/BSC.N/2015/2016/0675,11,,1:60:194,79,82,76,61,50,57
3897,1:2.6,TUMA/KCMUCo/BSC.N/2015/2016/0676,11,,1:60:156,65,71,54,65,67,59
2831,1:2.8,TUMA/KCMUCo/BSC.N/2015/2016/0677,9,,1:60:168,72,74,73,53,67,70
3034,1:2,TUMA/KCMUCo/BSC.N/2015/2016/0678,9,,1:60:122,55,79,69,54,61,56
4060,1:2.3,TUMA/KCMUCo/BSC.N/2015/2016/0680,11,,1:60:142,67,64,76,50,56,63
3723,1:1.8,TUMA/KCMUCo/BSC.N/2015/2016/0684,11,,1:60:110,62,67,57,49,61,57
4061,1:3.1,TUMA/KCMUCo/BSC.N/2015/2016/0687,9,,1:60:188,77,78,72,67,63,68
3837,1:2.4,TUMA/KCMUCo/BSC.N/2015/2016/0690,11,,1:60:148,67,72,70,53,55,53
3937,1:2.7,TUMA/KCMUCo/BSC.N/2015/2016/0695,11,,1:60:162,66,74,63,63,49,84
3810,1:3,TUMA/KCMUCo/BSC.N/2015/2016/0696,11,,1:60:182,73,73,68,62,55,51
3863,1:1.9,TUMA/KCMUCo/BSC.N/2015/2016/0700,11,,1:60:116,62,71,59,43,57,48
4051,1:2.7,TUMA/KCMUCo/BSC.N/2015/2016/0701,9,,1:60:162,68,72,69,63,62,66
3911,1:2.3,TUMA/KCMUCo/BSC.N/2015/2016/0702,11,,1:60:142,68,66,75,50,59,44
3964,1:1.9,TUMA/KCMUCo/BSC.N/2015/2016/0706,11,,1:60:116,52,69,63,58,54,64
3018,1:2.6,TUMA/KCMUCo/BSC.N/2015/2016/0707,11,,1:60:156,65,77,59,62,49,44
4014,1:3.1,TUMA/KCMUCo/BSC.N/2015/2016/0708,11,,1:60:188,79,75,71,61,56,43
3888,1:2.7,TUMA/KCMUCo/BSC.N/2015/2016/0710,11,,1:60:162,69,74,66,60,56,75
3838,1:2.5,TUMA/KCMUCo/BSC.N/2015/2016/0738,11,,1:60:154,64,74,85,57,45,47
3699,1:3,TUMA/KCMUCo/BSC.N/2015/2016/0740,9,,1:60:182,79,73,63,67,59,52
3659,1:3,TUMA/KCMUCo/BSC.N/2015/2016/0741,11,,1:60:182,72,64,75,65,49,78
4009,1:2.7,TUMA/KCMUCo/BSC.N/2015/2016/0744,11,,1:60:162,74,71,62,55,56,62
3851,1:1.9,TUMA/KCMUCo/BSC.N/2015/2016/0745,11,,1:60:116,60,78,53,42,62,60
3950,1:1.6,TUMA/KCMUCo/BSC.N/2015/2016/0751,11,,1:60:96,53,71,59,46,71,45
3830,1:2.3,TUMA/KCMUCo/BSC.N/2015/2016/0758,11,,1:60:142,59,73,68,60,67,44
3725,1:3,TUMA/KCMUCo/BSC.N/2015/2016/0762,11,,1:60:182,67,73,64,72,66,88
4041,1:2.1,TUMA/KCMUCo/BSC.N/2015/2016/0763,11,,1:60:130,63,67,56,57,50,54
3997,1:2.1,TUMA/KCMUCo/BSC.N/2015/2016/0765,11,,1:60:128,63,71,71,47,69,59
4058,1:2.2,TUMA/KCMUCo/BSC.N/2015/2016/0766,11,,1:60:136,69,75,50,57,56,50
3972,1:1.8,TUMA/KCMUCo/BSC.N/2015/2016/0767,11,,1:60:110,67,67,55,45,54,57
3956,1:1.6,TUMA/KCMUCo/BSC.N/2015/2016/0769,11,,1:60:96,58,70,57,49,51,58
3738,1:3.4,TUMA/KCMUCo/BSC.N/2015/2016/0772,9,,1:60:208,79,83,63,72,57,70
3958,1:2.2,TUMA/KCMUCo/BSC.N/2015/2016/0773,11,,1:60:136,60,63,69,55,45,40
2810,1:0,TUMA/KCMUCo/BSC.N/2015/2016/0774,11,,1:60:0,,,24,27,,0
3973,1:3,TUMA/KCMUCo/BSC.N/2015/2016/0775,11,,1:60:182,77,77,64,68,53,78
4013,1:2.4,TUMA/KCMUCo/BSC.N/2015/2016/0776,11,,1:60:148,62,71,78,57,58,46
3936,1:2.8,TUMA/KCMUCo/BSC.N/2015/2016/0777,9,,1:60:168,75,74,73,56,58,60
3689,1:2.3,TUMA/KCMUCo/BSC.N/2015/2016/0778,9,,1:60:142,62,69,70,59,58,57
3834,1:2.6,TUMA/KCMUCo/BSC.N/2015/2016/0779,11,,1:60:156,71,66,69,54,63,51
3203,1:0,TUMA/KCMUCo/BSC.N/2015/2016/0780,11,,1:60:0,0,,0,0,,0
3977,1:1.6,TUMA/KCMUCo/BSC.N/2015/2016/0782,11,,1:60:96,56,64,63,49,61,47
3781,1:2.6,TUMA/KCMUCo/BSC.N/2015/2016/0790,11,,1:60:156,63,68,61,64,52,70
3726,1:2.7,TUMA/KCMUCo/BSC.N/2015/2016/0792,11,,1:60:162,72,73,62,56,62,70
3983,1:2.4,TUMA/KCMUCo/BSC.N/2015/2016/0793,11,,1:60:148,60,72,71,56,57,46
3398,1:3,TUMA/KCMUCo/BSC.N/2015/2016/0794,9,,1:60:182,75,72,64,64,67,50
3788,1:2.8,TUMA/KCMUCo/BSC.N/2015/2016/0797,9,,1:60:168,62,74,76,63,64,57
3778,1:2.4,TUMA/KCMUCo/BSC.N/2015/2016/0798,11,,1:60:148,67,72,76,57,66,45
3711,1:2.2,TUMA/KCMUCo/BSC.N/2015/2016/0799,11,,1:60:136,64,65,64,54,47,47
3986,1:2.3,TUMA/KCMUCo/BSC.N/2015/2016/0800,11,,1:60:142,63,69,73,55,50,72
3961,1:1.6,TUMA/KCMUCo/BSC.N/2015/2016/0806,11,,1:60:98,62,57,47,48,34,52
3394,1:2.8,TUMA/KCMUCo/BSC.N/2015/2016/0807,9,,1:60:168,62,69,82,64,66,65
3907,1:2.4,TUMA/KCMUCo/BSC.N/2015/2016/0808,11,,1:60:148,58,76,70,60,58,49
4018,1:1.5,TUMA/KCMUCo/BSC.N/2015/2016/0811,11,,1:60:90,57,61,54,47,33,44
3789,1:2.2,TUMA/KCMUCo/BSC.N/2015/2016/0815,11,,1:60:136,61,77,57,55,64,66
3656,1:0,TUMA/KCMUCo/BSC.N/2015/2016/0820,11,,1:60:0,0,,0,0,,0
3967,1:3,TUMA/KCMUCo/BSC.N/2015/2016/0821,11,,1:60:182,74,77,62,65,74,37
3965,1:2.3,TUMA/KCMUCo/BSC.N/2016/2017/0825,11,,1:60:142,67,70,62,57,42,61
3588,1:0,TUMA/KCMUCo/BSC.N/2016/2017/0898,11,,1:60:0,,,,0,,0
3467,1:0,TUMA/KCMUCo/BSC.N/2016/2017/0902,11,,1:60:0,,,,0,,0
2824,1:0,TUMA/KCMUCo/BSC.N/2017/2018/0904,11,,1:60:0,,,,0,,0
